Customer_ID,Segment,Age,Gender,Occupation,Income_Band,Immigration_Status,Region,Household_Size,Relationship_Status,Years_With_Bank,Has_Direct_Deposit,Churn_Flag,Product_Count,Total_Balance,Monthly_Revenue,CLV_5yr,Primary_Bank_Score,Churn_Risk_Score,Churn_Risk_Tier,Churn_Probability_Model,Predicted_Churn,Model_Risk_Band,NPS_Score,CSAT_Score,Mobile_Usage_Score,Monthly_Logins
1006169,Newcomers to Canada,46,Male,Healthcare Worker,Under $30K,Refugee,North York,2,Single,5.86,0,0,2.0,4861.03,22.07,536.64,30.0,45.0,Medium,0.5768126,1,High,14,2.7,89.1,15
1006170,Newcomers to Canada,48,Male,Restaurant Worker,Under $30K,Permanent Resident,Scarborough,4,Married,5.92,1,0,3.0,7207.91,37.37,908.67,80.0,10.0,Low,0.5621789,1,High,-8,2.7,63.7,21
1006171,Newcomers to Canada,45,Female,Caregiver,$30K-$50K,International Student,Richmond Hill,3,Single,10.38,1,0,4.0,9283.28,54.41,1323.01,100.0,0.0,Low,0.54142076,1,High,56,4.4,79.7,18
1006172,Newcomers to Canada,22,Female,Customer Service Rep,$50K-$75K,Temporary Resident,North York,4,Single,2.35,0,0,4.0,362574.59,997.82,24262.52,70.0,20.0,Low,0.50540715,1,High,13,4.2,91.8,18
1006173,Newcomers to Canada,26,Male,Healthcare Worker,$50K-$75K,Refugee,Mississauga,4,Single,11.65,0,0,3.0,13145.18,67.09,1631.33,55.0,20.0,Low,0.40099713,1,High,29,3.3,72.7,25
1006174,Newcomers to Canada,22,Male,Healthcare Worker,Under $30K,International Student,Mississauga,2,Married,13.79,1,0,2.0,6432.530000000001,30.28,736.27,80.0,25.0,Low,0.6957926,1,Critical,9,2.8,96.0,20
1006175,Newcomers to Canada,32,Female,Restaurant Worker,$30K-$50K,Refugee,Scarborough,3,Single,13.1,0,1,3.0,6230.52,46.010000000000005,1118.76,70.0,20.0,Low,0.7311537,1,Critical,29,4.8,74.7,32
1006176,Newcomers to Canada,28,Non-binary/Other,Restaurant Worker,$50K-$75K,Refugee,Mississauga,1,Married,6.47,0,0,2.0,5151.75,14.419999999999998,350.63,50.0,45.0,Medium,0.69126964,1,Critical,28,3.9,84.6,17
1006177,Newcomers to Canada,49,Male,IT Specialist,$50K-$75K,Temporary Resident,Richmond Hill,2,Common-law,13.18,0,0,2.0,2040.48,14.41,350.39,50.0,45.0,Medium,0.71937335,1,Critical,24,3.9,65.0,10
1006178,Newcomers to Canada,36,Male,Student,Under $30K,Permanent Resident,Other GTA,1,Single,2.64,1,0,4.0,15770.46,89.96,2187.43,85.0,0.0,Low,0.39566803,1,High,25,4.1,77.0,19
1006179,Newcomers to Canada,26,Female,Customer Service Rep,Under $30K,International Student,Mississauga,3,Married,5.07,0,0,4.0,364134.05,1044.69,25402.19,55.0,20.0,Low,0.40835205,1,High,43,2.7,53.3,5
1006180,Newcomers to Canada,24,Female,Healthcare Worker,Under $30K,Refugee,Mississauga,2,Single,6.1,0,1,6.0,27502.27,247.97,6029.52,70.0,20.0,Low,0.66598564,1,Critical,30,3.2,55.5,11
1006181,Newcomers to Canada,22,Male,IT Specialist,Under $30K,Temporary Resident,Mississauga,1,Single,5.29,0,0,3.0,16585.4,64.19,1560.81,55.0,20.0,Low,0.51635194,1,High,27,2.5,52.2,8
1006182,Newcomers to Canada,27,Male,Healthcare Worker,Under $30K,International Student,Scarborough,1,Common-law,14.87,1,0,3.0,5509.34,57.58,1400.09,100.0,0.0,Low,0.610526,1,Critical,37,4.0,69.6,26
1006183,Newcomers to Canada,31,Female,Warehouse Worker,Under $30K,International Student,Brampton,1,Single,6.69,0,1,4.0,23895.03,127.71,3105.34,70.0,20.0,Low,0.6826202,1,Critical,33,3.6,92.3,11
1006184,Newcomers to Canada,42,Male,Caregiver,$50K-$75K,Temporary Resident,Vaughan,4,Single,12.7,0,0,4.0,11994.94,81.05000000000001,1970.77,55.0,20.0,Low,0.63159335,1,Critical,17,3.8,85.5,14
1006185,Newcomers to Canada,49,Female,Restaurant Worker,$50K-$75K,Refugee,Etobicoke,2,Single,5.44,1,0,3.0,2399.48,13.6,330.69,100.0,0.0,Low,0.654204,1,Critical,11,3.3,59.7,13
1006186,Newcomers to Canada,44,Female,Customer Service Rep,$30K-$50K,Permanent Resident,North York,1,Single,9.75,1,1,4.0,11008.86,54.42,1323.25,85.0,0.0,Low,0.8079076,1,Critical,27,4.1,58.3,11
1006187,Newcomers to Canada,24,Female,Driver,$50K-$75K,Refugee,Vaughan,2,Married,4.2,0,0,2.0,1689.29,5.72,139.08,35.0,80.0,Critical,0.42725384,1,High,8,3.1,59.6,14
1006188,Newcomers to Canada,29,Male,Restaurant Worker,Under $30K,Refugee,Scarborough,2,Common-law,4.55,1,0,3.0,15213.09,155.44,3779.61,85.0,0.0,Low,0.59114355,1,High,32,4.2,82.6,22
1006189,Newcomers to Canada,30,Male,Warehouse Worker,$30K-$50K,International Student,Downtown Toronto,3,Married,10.34,1,0,4.0,9812.3,60.48,1470.6,100.0,15.0,Low,0.757628,1,Critical,18,3.4,78.8,16
1006190,Newcomers to Canada,34,Female,Student,$30K-$50K,Permanent Resident,Scarborough,1,Single,11.09,1,0,2.0,2585.48,14.47,351.85,80.0,35.0,Medium,0.5534584,1,High,-1,3.7,66.7,15
1006191,Newcomers to Canada,34,Male,IT Specialist,Under $30K,International Student,North York,2,Common-law,2.7,1,1,6.0,28984.36,165.14,4015.47,100.0,0.0,Low,0.7445271,1,Critical,26,4.4,72.1,10
1006192,Newcomers to Canada,41,Female,Restaurant Worker,$50K-$75K,International Student,Markham,2,Single,11.14,0,1,4.0,22053.120000000003,101.18,2460.25,55.0,20.0,Low,0.48840016,1,High,38,2.7,85.2,7
1006193,Newcomers to Canada,26,Female,Healthcare Worker,Under $30K,Permanent Resident,Brampton,4,Single,13.04,0,1,4.0,14619.4,87.72,2132.96,70.0,20.0,Low,0.7162957,1,Critical,17,2.9,85.2,18
1006194,Newcomers to Canada,32,Female,Restaurant Worker,$30K-$50K,International Student,Scarborough,4,Divorced,3.98,1,0,5.0,21665.66,201.04,4888.39,100.0,0.0,Low,0.7723217,1,Critical,7,4.9,74.3,17
1006195,Newcomers to Canada,31,Male,Healthcare Worker,Under $30K,Permanent Resident,Downtown Toronto,3,Single,4.44,1,0,3.0,13612.61,81.73,1987.31,85.0,0.0,Low,0.7323262,1,Critical,20,3.6,72.0,17
1006196,Newcomers to Canada,22,Female,Customer Service Rep,$30K-$50K,Refugee,Richmond Hill,2,Married,3.33,1,0,4.0,15847.37,78.65,1912.42,100.0,0.0,Low,0.5012613,1,High,39,4.1,56.4,15
1006197,Newcomers to Canada,43,Female,Caregiver,$30K-$50K,International Student,Scarborough,3,Married,2.86,0,1,4.0,319788.63,559.31,13599.92,70.0,30.0,Medium,0.69435483,1,Critical,-3,3.7,66.5,28
1006198,Newcomers to Canada,32,Male,Driver,$50K-$75K,Permanent Resident,Downtown Toronto,3,Divorced,8.65,0,0,4.0,10840.56,84.41,2052.47,55.0,20.0,Low,0.59926057,1,High,23,4.6,47.8,1
1006199,Newcomers to Canada,34,Male,Restaurant Worker,$50K-$75K,Permanent Resident,Mississauga,4,Common-law,12.13,1,0,3.0,6347.200000000001,29.4,714.88,85.0,0.0,Low,0.6261286,1,Critical,23,4.3,62.8,9
1006200,Newcomers to Canada,28,Female,Driver,Under $30K,Temporary Resident,Brampton,1,Divorced,8.09,1,0,2.0,4520.139999999999,16.59,403.39,80.0,50.0,Medium,0.56834877,1,High,-15,2.7,64.6,13
1006201,Newcomers to Canada,30,Male,Driver,$30K-$50K,Permanent Resident,North York,1,Divorced,0.87,1,0,5.0,25854.98,112.0,2723.34,100.0,10.0,Low,0.45738712,1,High,41,3.6,46.5,16
1006202,Newcomers to Canada,37,Male,Healthcare Worker,$30K-$50K,Permanent Resident,Downtown Toronto,1,Married,12.36,0,0,3.0,6918.52,54.54,1326.17,70.0,20.0,Low,0.64959455,1,Critical,49,2.6,63.8,18
1006203,Newcomers to Canada,34,Male,Restaurant Worker,$50K-$75K,International Student,Downtown Toronto,4,Married,12.68,0,0,4.0,13663.39,65.25999999999999,1586.83,70.0,20.0,Low,0.7494161,1,Critical,31,3.8,69.3,18
1006204,Newcomers to Canada,28,Female,IT Specialist,$50K-$75K,Temporary Resident,Markham,2,Single,7.97,1,1,3.0,11484.32,37.46,910.86,85.0,10.0,Low,0.4063107,1,High,-10,3.9,70.4,10
1006205,Newcomers to Canada,23,Female,Caregiver,Under $30K,International Student,Downtown Toronto,3,Divorced,1.46,1,0,3.0,24651.7,283.42,6891.51,100.0,0.0,Low,0.49594188,1,High,37,3.4,64.9,15
1006206,Newcomers to Canada,27,Female,Student,Under $30K,Refugee,Scarborough,2,Widowed,0.74,1,0,4.0,12541.61,101.98,2479.7,100.0,10.0,Low,0.33112347,0,Medium,23,3.9,74.5,13
1006207,Newcomers to Canada,46,Female,Driver,$30K-$50K,Refugee,North York,2,Married,11.26,1,0,1.0,1941.4,14.86,361.33,80.0,45.0,Medium,0.5370713,1,High,38,2.6,64.9,27
1006208,Newcomers to Canada,45,Male,Warehouse Worker,Under $30K,Refugee,Brampton,4,Married,1.99,0,0,4.0,6502.17,34.83,846.91,55.0,20.0,Low,0.38850644,1,High,11,3.9,67.8,17
1006209,Newcomers to Canada,44,Male,Student,$30K-$50K,Permanent Resident,Other GTA,2,Married,13.09,1,0,4.0,8762.26,61.64,1498.81,85.0,25.0,Low,0.5005282,1,High,-3,2.2,71.1,18
1006210,Newcomers to Canada,28,Female,Customer Service Rep,$30K-$50K,Refugee,Mississauga,2,Single,5.49,1,1,3.0,6956.95,29.89,726.79,100.0,0.0,Low,0.74729985,1,Critical,23,3.5,55.6,18
1006211,Newcomers to Canada,49,Male,Healthcare Worker,$50K-$75K,International Student,North York,5,Single,11.8,0,0,3.0,5894.780000000001,36.37,884.36,70.0,20.0,Low,0.38748077,1,High,36,1.7,58.7,12
1006212,Newcomers to Canada,23,Female,Student,Under $30K,Temporary Resident,Etobicoke,1,Widowed,10.86,0,0,4.0,10614.46,94.97,2309.25,70.0,20.0,Low,0.597943,1,High,11,3.3,63.8,11
1006213,Newcomers to Canada,34,Male,Warehouse Worker,Under $30K,Permanent Resident,Mississauga,1,Married,6.62,1,0,3.0,10100.59,42.43,1031.71,85.0,0.0,Low,0.50340503,1,High,1,2.9,57.3,13
1006214,Newcomers to Canada,29,Male,Healthcare Worker,$30K-$50K,Refugee,Scarborough,3,Common-law,10.14,1,0,1.0,9079.92,47.22,1148.18,80.0,25.0,Low,0.40951985,1,High,19,3.6,67.0,19
1006215,Newcomers to Canada,33,Male,Driver,$30K-$50K,Refugee,North York,1,Single,5.12,0,1,3.0,6701.049999999999,45.87,1115.35,70.0,20.0,Low,0.7920408,1,Critical,20,3.1,90.9,15
1006216,Newcomers to Canada,26,Male,Healthcare Worker,$50K-$75K,Refugee,Brampton,3,Divorced,3.22,0,0,4.0,14992.27,86.35,2099.65,70.0,20.0,Low,0.7122006,1,Critical,23,2.2,89.1,15
1006217,Newcomers to Canada,27,Non-binary/Other,Warehouse Worker,$50K-$75K,International Student,Mississauga,2,Married,2.7,0,1,3.0,193524.13,327.0,7951.18,70.0,35.0,Medium,0.7795191,1,Critical,22,3.7,69.6,11
1006218,Newcomers to Canada,23,Female,Driver,$50K-$75K,Temporary Resident,Richmond Hill,2,Divorced,4.72,0,0,4.0,13932.0,98.46,2394.11,70.0,20.0,Low,0.5733117,1,High,16,3.7,78.2,17
1006219,Newcomers to Canada,31,Male,IT Specialist,$30K-$50K,Permanent Resident,Brampton,4,Single,10.72,1,0,3.0,15595.1,79.41,1930.9,100.0,0.0,Low,0.74760294,1,Critical,24,3.6,77.3,17
1006220,Newcomers to Canada,30,Male,Customer Service Rep,$30K-$50K,Temporary Resident,Downtown Toronto,1,Single,13.91,0,1,2.0,5018.11,69.55000000000001,1691.15,50.0,45.0,Medium,0.7700899,1,Critical,37,4.4,53.6,15
1006221,Newcomers to Canada,43,Female,Student,$50K-$75K,International Student,Downtown Toronto,3,Single,5.39,0,0,3.0,7166.789999999999,41.19,1001.56,70.0,20.0,Low,0.60619485,1,Critical,43,2.2,84.4,16
1006222,Newcomers to Canada,45,Male,Driver,Under $30K,Refugee,Etobicoke,2,Single,10.69,1,0,1.0,0.0,7.66,186.26,80.0,60.0,High,0.44273174,1,High,5,3.8,81.3,21
1006223,Newcomers to Canada,35,Male,IT Specialist,Under $30K,Refugee,Mississauga,2,Single,9.74,1,0,3.0,12008.96,43.400000000000006,1055.29,100.0,0.0,Low,0.5056648,1,High,20,3.6,76.2,21
1006224,Newcomers to Canada,40,Male,Restaurant Worker,$30K-$50K,International Student,Scarborough,1,Married,8.32,1,0,3.0,9098.18,55.69,1354.13,100.0,0.0,Low,0.5316077,1,High,30,3.4,59.0,17
1006225,Newcomers to Canada,49,Female,Healthcare Worker,$50K-$75K,Permanent Resident,Markham,1,Single,1.16,1,0,3.0,14833.85,111.83,2719.21,100.0,15.0,Low,0.4193179,1,High,31,3.7,65.5,11
1006226,Newcomers to Canada,38,Female,Customer Service Rep,$50K-$75K,Permanent Resident,North York,1,Married,7.16,0,0,5.0,17466.23,157.24,3823.37,70.0,20.0,Low,0.66519177,1,Critical,37,2.6,57.4,11
1006227,Newcomers to Canada,36,Male,Healthcare Worker,Under $30K,Refugee,Downtown Toronto,3,Common-law,10.57,1,0,1.0,2207.02,5.11,124.25,80.0,25.0,Low,0.5207653,1,High,38,4.0,58.8,17
1006228,Newcomers to Canada,46,Male,Warehouse Worker,$30K-$50K,Temporary Resident,Mississauga,3,Married,12.34,0,0,5.0,19349.95,77.14,1875.7,55.0,20.0,Low,0.7312795,1,Critical,12,4.3,76.8,10
1006229,Newcomers to Canada,25,Female,Customer Service Rep,$30K-$50K,Permanent Resident,Brampton,5,Married,3.3,1,0,2.0,458736.18,1138.29,27678.13,80.0,25.0,Low,0.37452233,0,High,26,3.5,74.0,14
1006230,Newcomers to Canada,48,Male,Caregiver,Under $30K,Permanent Resident,Downtown Toronto,1,Married,1.93,1,0,5.0,17268.09,104.66,2544.86,100.0,0.0,Low,0.61179316,1,Critical,35,3.5,76.1,14
1006231,Newcomers to Canada,46,Female,IT Specialist,$50K-$75K,Permanent Resident,Downtown Toronto,3,Single,12.94,1,1,4.0,13208.5,76.17999999999999,1852.36,80.0,15.0,Low,0.8250333,1,Critical,0,3.7,73.2,22
1006232,Newcomers to Canada,46,Female,Caregiver,$50K-$75K,International Student,Scarborough,2,Married,6.88,1,0,3.0,4050.22,26.380000000000003,641.44,100.0,0.0,Low,0.474805,1,High,44,3.6,84.7,14
1006233,Newcomers to Canada,34,Male,Caregiver,$50K-$75K,Permanent Resident,Mississauga,3,Single,9.66,0,0,3.0,10046.13,51.27,1246.66,70.0,20.0,Low,0.58905333,1,High,30,3.6,56.9,17
1006234,Newcomers to Canada,40,Female,IT Specialist,$30K-$50K,Temporary Resident,Downtown Toronto,4,Married,9.69,0,0,5.0,17776.32,102.19,2484.8,70.0,20.0,Low,0.65845835,1,Critical,19,3.8,80.6,13
1006235,Newcomers to Canada,48,Male,Driver,$50K-$75K,International Student,Downtown Toronto,4,Married,2.12,1,0,3.0,5174.96,9.079999999999998,220.79,85.0,0.0,Low,0.44235194,1,High,28,3.2,71.4,15
1006236,Newcomers to Canada,23,Male,Student,$30K-$50K,Temporary Resident,Other GTA,5,Common-law,1.28,1,0,2.0,10275.21,76.67999999999999,1864.51,80.0,25.0,Low,0.25618577,0,Medium,29,3.8,50.6,24
1006237,Newcomers to Canada,25,Female,Caregiver,$30K-$50K,Permanent Resident,Richmond Hill,2,Common-law,9.75,1,0,2.0,6037.950000000001,13.89,337.74,65.0,25.0,Low,0.37521458,0,High,27,4.2,68.0,10
1006238,Newcomers to Canada,44,Male,Restaurant Worker,$50K-$75K,Permanent Resident,Richmond Hill,4,Married,1.95,1,0,3.0,5534.04,39.77,967.03,65.0,0.0,Low,0.5922509,1,High,27,4.2,51.6,8
1006239,Newcomers to Canada,27,Female,Warehouse Worker,Under $30K,Permanent Resident,Downtown Toronto,1,Divorced,0.31,1,0,3.0,12372.68,66.72,1622.33,100.0,10.0,Low,0.18708451,0,Medium,12,2.8,57.6,29
1006240,Newcomers to Canada,37,Female,Driver,$30K-$50K,Permanent Resident,North York,2,Common-law,8.05,0,0,4.0,11447.33,83.69999999999999,2035.21,55.0,35.0,Medium,0.123209454,0,Low,22,1.1,74.6,12
1006241,Newcomers to Canada,36,Female,Caregiver,$30K-$50K,Temporary Resident,Etobicoke,1,Single,8.97,0,0,4.0,23484.13,235.78,5733.12,70.0,20.0,Low,0.48738232,1,High,27,3.1,84.4,25
1006242,Newcomers to Canada,45,Male,Restaurant Worker,$50K-$75K,Permanent Resident,Richmond Hill,1,Single,2.82,0,0,1.0,2233.55,13.09,318.29,50.0,60.0,High,0.5228862,1,High,6,2.3,72.5,19
1006243,Newcomers to Canada,28,Female,Healthcare Worker,$50K-$75K,Refugee,North York,1,Married,8.56,1,0,1.0,1709.84,3.27,79.51,80.0,45.0,Medium,0.6191866,1,Critical,26,3.0,85.7,22
1006244,Newcomers to Canada,43,Female,IT Specialist,$50K-$75K,Refugee,Downtown Toronto,4,Married,7.42,1,1,6.0,21601.61,238.59,5801.44,100.0,0.0,Low,0.7927084,1,Critical,13,2.1,71.8,20
1006245,Newcomers to Canada,39,Female,IT Specialist,$50K-$75K,Temporary Resident,North York,3,Common-law,10.41,1,0,4.0,18094.39,153.24,3726.11,85.0,15.0,Low,0.20419332,0,Medium,24,2.1,69.6,21
1006246,Newcomers to Canada,23,Female,Driver,$50K-$75K,Refugee,Mississauga,2,Single,6.89,1,0,1.0,1548.01,8.62,209.6,80.0,45.0,Medium,0.62422174,1,Critical,3,3.0,85.4,27
1006247,Newcomers to Canada,41,Female,Restaurant Worker,$50K-$75K,Refugee,North York,1,Single,1.46,0,0,5.0,23198.27,157.98000000000002,3841.37,55.0,20.0,Low,0.4419253,1,High,9,3.6,48.8,13
1006248,Newcomers to Canada,42,Male,Customer Service Rep,Under $30K,Refugee,Markham,2,Common-law,13.45,0,0,0.0,0.0,0.0,0.0,50.0,65.0,High,0.36651754,0,High,35,4.1,68.5,14
1006249,Newcomers to Canada,46,Female,Restaurant Worker,Under $30K,Refugee,Vaughan,3,Divorced,7.63,1,0,4.0,13734.78,99.61,2422.07,100.0,0.0,Low,0.6238529,1,Critical,39,3.5,74.4,18
1006250,Newcomers to Canada,36,Female,Caregiver,$50K-$75K,Permanent Resident,Etobicoke,2,Common-law,3.83,1,0,3.0,15300.73,155.04000000000002,3769.88,80.0,0.0,Low,0.7397275,1,Critical,14,4.2,92.8,13
1006251,Newcomers to Canada,47,Male,Customer Service Rep,Under $30K,Refugee,Downtown Toronto,1,Single,2.65,1,0,3.0,23363.99,185.74,4516.37,100.0,0.0,Low,0.5217585,1,High,39,3.5,84.1,24
1006252,Newcomers to Canada,25,Female,Warehouse Worker,$50K-$75K,Temporary Resident,Mississauga,4,Married,5.62,0,0,5.0,33019.46,299.61,7285.18,70.0,20.0,Low,0.7012699,1,Critical,6,3.2,74.4,22
1006253,Newcomers to Canada,40,Female,IT Specialist,$50K-$75K,Permanent Resident,Mississauga,2,Married,5.33,1,1,3.0,9607.56,42.940000000000005,1044.11,100.0,0.0,Low,0.71113455,1,Critical,27,2.6,69.9,25
1006254,Newcomers to Canada,33,Male,Customer Service Rep,$30K-$50K,International Student,Mississauga,1,Single,8.18,0,0,3.0,5907.78,29.28,711.96,70.0,20.0,Low,0.7147146,1,Critical,47,3.8,61.2,21
1006255,Newcomers to Canada,42,Female,Customer Service Rep,Under $30K,Temporary Resident,North York,3,Single,2.79,1,0,3.0,4269.51,11.73,285.22,100.0,25.0,Low,0.23228838,0,Medium,-9,2.0,76.6,18
1006256,Newcomers to Canada,49,Female,Student,Under $30K,Temporary Resident,Mississauga,3,Married,7.15,1,1,3.0,13905.16,75.78,1842.63,100.0,0.0,Low,0.7769495,1,Critical,17,4.9,53.4,23
1006257,Newcomers to Canada,22,Female,Healthcare Worker,Under $30K,Permanent Resident,Other GTA,1,Single,8.09,0,0,4.0,18021.53,138.16,3359.43,70.0,20.0,Low,0.5539136,1,High,59,3.4,64.6,17
1006258,Newcomers to Canada,32,Male,Customer Service Rep,$50K-$75K,Refugee,Markham,3,Single,8.68,1,0,6.0,28701.18,177.4,4313.58,100.0,0.0,Low,0.699577,1,Critical,53,4.2,73.4,16
1006259,Newcomers to Canada,42,Female,Driver,Under $30K,Refugee,Scarborough,2,Divorced,1.92,1,1,4.0,270378.36,679.47,16521.67,100.0,0.0,Low,0.67840815,1,Critical,2,2.5,85.7,27
1006260,Newcomers to Canada,42,Female,Warehouse Worker,$30K-$50K,Temporary Resident,Mississauga,2,Married,6.84,1,1,3.0,5751.39,32.05,779.31,100.0,0.0,Low,0.69853705,1,Critical,46,3.3,66.2,15
1006261,Newcomers to Canada,34,Male,Warehouse Worker,$30K-$50K,Permanent Resident,Mississauga,2,Single,4.24,1,1,4.0,9909.83,55.11,1340.03,100.0,0.0,Low,0.59322184,1,High,11,3.5,77.6,14
1006262,Newcomers to Canada,44,Female,Healthcare Worker,$50K-$75K,Temporary Resident,Downtown Toronto,4,Single,7.27,1,0,2.0,3428.82,8.31,202.06,80.0,25.0,Low,0.5414602,1,High,36,3.5,57.6,26
1006263,Newcomers to Canada,46,Female,Healthcare Worker,Under $30K,Temporary Resident,Richmond Hill,1,Married,7.36,1,0,3.0,8478.83,72.96,1774.06,100.0,25.0,Low,0.5850667,1,High,-1,2.6,57.9,15
1006264,Newcomers to Canada,24,Female,Caregiver,$50K-$75K,Temporary Resident,Mississauga,3,Common-law,10.3,1,0,2.0,2848.4300000000003,24.32,591.35,80.0,25.0,Low,0.4164689,1,High,22,2.7,82.0,14
1006265,Newcomers to Canada,49,Female,Student,$30K-$50K,Temporary Resident,Markham,3,Divorced,4.44,0,0,3.0,9370.4,61.2,1488.11,55.0,20.0,Low,0.5294462,1,High,45,4.4,51.5,9
1006266,Newcomers to Canada,36,Female,IT Specialist,Under $30K,Permanent Resident,North York,3,Single,11.75,0,0,5.0,14710.510000000002,145.75,3543.99,70.0,20.0,Low,0.64255726,1,Critical,0,3.1,57.5,10
1006267,Newcomers to Canada,44,Female,Customer Service Rep,$30K-$50K,Temporary Resident,Richmond Hill,1,Single,3.47,1,0,3.0,5054.37,47.14,1146.23,100.0,0.0,Low,0.70032763,1,Critical,53,3.9,74.0,16
1006268,Newcomers to Canada,45,Male,Student,$50K-$75K,Permanent Resident,Brampton,1,Single,9.77,0,0,2.0,5348.110000000001,10.63,258.47,50.0,60.0,High,0.57219416,1,High,5,3.7,61.1,19
1006269,Newcomers to Canada,35,Male,Caregiver,$30K-$50K,Temporary Resident,Scarborough,1,Divorced,6.08,1,0,2.0,9055.29,27.09,658.71,80.0,25.0,Low,0.5606176,1,High,18,3.5,79.4,11
1006270,Newcomers to Canada,30,Female,Customer Service Rep,$50K-$75K,International Student,Downtown Toronto,1,Common-law,4.12,1,0,4.0,20687.9,130.34,3169.29,100.0,0.0,Low,0.47294775,1,High,3,3.0,69.7,23
1006271,Newcomers to Canada,42,Female,Warehouse Worker,$30K-$50K,Permanent Resident,Downtown Toronto,4,Single,12.24,1,1,5.0,30202.46,197.43,4800.62,100.0,0.0,Low,0.74253476,1,Critical,13,4.0,75.2,18
1006272,Newcomers to Canada,23,Male,Customer Service Rep,$50K-$75K,Refugee,North York,3,Divorced,7.98,1,0,5.0,20762.27,144.16000000000005,3505.33,100.0,0.0,Low,0.65068537,1,Critical,20,3.2,65.7,17
1006273,Newcomers to Canada,26,Male,Customer Service Rep,$30K-$50K,Temporary Resident,Downtown Toronto,1,Single,6.85,0,0,2.0,3077.59,7.42,180.42,50.0,45.0,Medium,0.63367736,1,Critical,36,3.5,71.0,23
1006274,Newcomers to Canada,45,Female,Healthcare Worker,Under $30K,Refugee,Markham,3,Single,5.05,0,0,4.0,3310.65,12.88,313.18,70.0,20.0,Low,0.28994176,0,Medium,34,3.8,63.0,25
1006275,Newcomers to Canada,37,Male,Healthcare Worker,Under $30K,Refugee,Mississauga,3,Single,2.81,1,0,6.0,16315.8,132.49,3221.56,100.0,25.0,Low,0.46262795,1,High,-8,3.8,77.0,16
1006276,Newcomers to Canada,44,Male,Restaurant Worker,$30K-$50K,Permanent Resident,Scarborough,2,Common-law,7.41,0,0,0.0,0.0,0.0,0.0,35.0,80.0,Critical,0.3970323,1,High,5,3.1,68.1,20
1006277,Newcomers to Canada,47,Male,Caregiver,$30K-$50K,International Student,Downtown Toronto,2,Single,14.63,1,0,5.0,31034.33,145.13,3528.91,100.0,0.0,Low,0.4846898,1,High,21,3.8,50.9,16
1006278,Newcomers to Canada,24,Female,Caregiver,$30K-$50K,Temporary Resident,Downtown Toronto,2,Single,4.59,1,1,4.0,16860.0,101.56,2469.49,100.0,0.0,Low,0.77653646,1,Critical,23,4.0,83.7,21
1006279,Newcomers to Canada,22,Male,Restaurant Worker,$50K-$75K,International Student,North York,3,Divorced,6.59,1,0,2.0,6516.91,13.65,331.91,65.0,25.0,Low,0.46196887,1,High,44,3.7,29.4,7
1006280,Newcomers to Canada,30,Female,Healthcare Worker,$30K-$50K,International Student,North York,4,Single,9.58,1,0,3.0,18747.76,84.79,2061.71,100.0,0.0,Low,0.6914965,1,Critical,40,3.9,78.0,14
1006281,Newcomers to Canada,36,Male,IT Specialist,$50K-$75K,Permanent Resident,Mississauga,4,Married,5.13,0,0,4.0,16236.34,129.44,3147.4,70.0,20.0,Low,0.7375333,1,Critical,29,3.7,78.5,12
1006282,Newcomers to Canada,42,Male,Driver,$30K-$50K,Permanent Resident,Downtown Toronto,4,Single,6.82,1,0,4.0,27456.07,141.32999999999998,3436.51,85.0,0.0,Low,0.5623196,1,High,50,2.6,78.9,13
1006283,Newcomers to Canada,45,Male,Healthcare Worker,$50K-$75K,Refugee,Etobicoke,1,Married,2.21,1,0,4.0,17305.67,94.9,2307.54,100.0,0.0,Low,0.57311475,1,High,26,2.4,89.9,19
1006284,Newcomers to Canada,34,Female,Driver,$50K-$75K,Temporary Resident,North York,1,Married,13.6,1,0,2.0,4545.900000000001,30.85,750.13,80.0,25.0,Low,0.6271408,1,Critical,44,3.1,68.9,13
1006285,Newcomers to Canada,35,Male,Student,$30K-$50K,Permanent Resident,Scarborough,4,Single,2.92,0,0,5.0,27199.17,229.51,5580.66,70.0,20.0,Low,0.58969146,1,High,10,3.2,69.1,11
1006286,Newcomers to Canada,27,Female,Customer Service Rep,Under $30K,Refugee,Downtown Toronto,2,Married,2.79,1,0,3.0,3123.69,14.6,355.01,100.0,15.0,Low,0.5016253,1,High,21,3.2,56.6,10
